shot_id,episode,scene,shot_number,duration,shot_type,camera_angle,camera_movement,lens,focus,key_light,lighting_style,color_temp,light_direction,shadows,framing,depth,headroom,lead_room,negative_space,character,emotion,action,eyeline,blocking,location,time_of_day,weather,props,costume,color_palette,dialogue,sfx,music,ambience,transition_in,transition_out,pacing,beat,phase,emotional_intensity,purpose_in_arc,visual_subtext,fg_element,mg_focus,bg_ambiance,space_emotion,director_ref,prompt_style,prompt_mood,prompt_lighting
"E081_S030","81","3","30","2.2","LS","Dutch","Whip-pan","Wide 16mm","Split-diopter","Natural","Silhouette","Neutral-5600K","Side-R","Soft","Rule-of-thirds","Deep-all","Tight","Lead-right","No","主角","憤怒","動作描述","Camera","Exit-L","場景","日間","晴天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","人群","背景配樂","安靜","Fade-out","Match-cut","Slow","Climax","轉","6","回落","視覺潛台詞描述","模糊前景","中景焦點","自然景","壓抑","陳凱歌","中式留白","Epic","High-key lighting"
"E081_S031","81","4","31","4.7","ELS","Canted","Pan-L","Normal 35mm","Deep","Practical","Natural","Cool-7000K","Back","Dramatic","Symmetry","Layered","Normal","Center","No","配角","恐懼","動作描述","Off-L","Exit-R","場景","日間","陰天","道具","服裝","灰藍冷色/戲服濃艷","","機械","高潮配樂","嘈雜","Match-cut","J-cut","Fast","Climax","轉","8","回落","視覺潛台詞描述","框架元素","中景焦點","室內","開闘","陳凱歌","中式留白","Melancholic","Low-key lighting"
"E081_S032","81","4","32","2.8","XLS","High-angle","Tilt-up","Normal 50mm","Shallow","Mixed","Low-key","Mixed","Top","None","Frame-within-frame","Split","Loose","Off-frame","Yes","群演","希望","動作描述","Off-R","Cross","場景","日間","雨天","道具","服裝","灰藍冷色/戲服濃艷","","腳步聲","高潮配樂","迴響","J-cut","L-cut","Fast","Climax","轉","9","回落","視覺潛台詞描述","引導線","中景焦點","虛化","疏離","陳凱歌","中式留白","Tense","Rembrandt lighting"
"E081_S033","81","4","33","2.6","OTS","Bird-eye","Dolly-in","Tele 85mm","Rack-focus","Hard-key","Split","Golden-hour","Rim","Dappled","Golden-ratio","FG-focus","Cropped","Looking-room","No","主角","絕望","動作描述","Down","Turn","場景","日間","雪天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","環境音","高潮配樂","空曠","L-cut","Wipe","Fast","Climax","轉","10","回落","視覺潛台詞描述","遮擋物","中景焦點","活動","溫馨","陳凱歌","中式留白","Hopeful","Split lighting"
"E081_S034","81","4","34","3.5","POV","Oblique","Truck-L","Tele 135mm","Split-diopter","Soft-key","Silhouette","Warm-3200K","3-point","Harsh","Leading-lines","MG-focus","Breathing-room","Lead-left","No","配角","平靜","動作描述","Up","Sit","場景","日間","霧天","道具","服裝","灰藍冷色/戲服濃艷","","衣物","高潮配樂","壓抑","Wipe","Iris","Fast","Climax","轉","9","回落","視覺潛台詞描述","無","中景焦點","城市景","神秘","陳凱歌","中式留白","Desperate","Butterfly lighting"
"E081_S035","81","4","35","2.3","2Shot","Low-angle","Crane-up","Macro","Deep","Natural","Natural","Neutral-5600K","Front","Soft","Center","BG-focus","Tight","Lead-right","No","群演","驚訝","動作描述","Distance","Stand","場景","日間","晴天","道具","服裝","灰藍冷色/戲服濃艷","","呼吸","高潮配樂","溫馨","Iris","Cut","Fast","Climax","轉","8","回落","視覺潛台詞描述","模糊前景","中景焦點","自然景","危險","陳凱歌","中式留白","Serene","Silhouette lighting"
"E081_S036","81","4","36","3.2","3Shot","Worm-eye","Handheld","Wide 16mm","Shallow","Practical","Low-key","Cool-7000K","Side-L","Dramatic","Dynamic-diagonal","Deep-all","Normal","Center","Yes","主角","糾結","動作描述","Camera","Static","場景","日間","陰天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","風聲","","安靜","Cut","Dissolve","Slow","Release","轉","6","餘韻","視覺潛台詞描述","框架元素","中景焦點","室內","壓抑","陳凱歌","中式留白","Chaotic","Chiaroscuro lighting"
"E081_S037","81","4","37","2.6","Insert","Eye-level","Drone-arc","Normal 35mm","Rack-focus","Mixed","Split","Mixed","Side-R","None","Rule-of-thirds","Layered","Loose","Off-frame","No","配角","堅定","動作描述","Off-L","Enter-L","場景","日間","雨天","道具","服裝","灰藍冷色/戲服濃艷","","水聲","","嘈雜","Dissolve","Fade-in","Medium","Release","轉","6","餘韻","視覺潛台詞描述","引導線","中景焦點","虛化","開闘","陳凱歌","中式留白","Intimate","Natural lighting"
"E081_S038","81","4","38","4.0","Reaction","Dutch","Whip-pan","Normal 50mm","Split-diopter","Hard-key","Silhouette","Golden-hour","Back","Dappled","Symmetry","Split","Cropped","Looking-room","No","群演","迷茫","動作描述","Off-R","Enter-R","場景","日間","雪天","道具","服裝","灰藍冷色/戲服濃艷","","人群","","迴響","Fade-in","Fade-out","Fast","Release","轉","4","餘韻","視覺潛台詞描述","遮擋物","中景焦點","活動","疏離","陳凱歌","中式留白","Epic","High-key lighting"
"E081_S039","81","4","39","4.1","ECU","Canted","Pan-L","Tele 85mm","Deep","Soft-key","Natural","Warm-3200K","Top","Harsh","Frame-within-frame","FG-focus","Breathing-room","Lead-left","No","主角","緊張","動作描述","Down","Exit-L","場景","日間","霧天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","機械","","空曠","Fade-out","Match-cut","Slow","Release","轉","4","餘韻","視覺潛台詞描述","無","中景焦點","城市景","溫馨","陳凱歌","中式留白","Melancholic","Low-key lighting"
"E081_S040","81","4","40","3.6","BCU","High-angle","Tilt-up","Tele 135mm","Shallow","Natural","Low-key","Neutral-5600K","Rim","Soft","Golden-ratio","MG-focus","Tight","Lead-right","Yes","配角","悲傷","動作描述","Up","Exit-R","場景","日間","晴天","道具","服裝","灰藍冷色/戲服濃艷","","腳步聲","背景配樂","壓抑","Match-cut","J-cut","Medium","Release","轉","4","餘韻","視覺潛台詞描述","模糊前景","中景焦點","自然景","神秘","陳凱歌","中式留白","Tense","Rembrandt lighting"
"E081_S041","81","5","41","2.3","CU","Bird-eye","Dolly-in","Macro","Rack-focus","Practical","Split","Cool-7000K","3-point","Dramatic","Leading-lines","BG-focus","Normal","Center","No","群演","喜悅","動作描述","Distance","Cross","場景","日間","陰天","道具","服裝","灰藍冷色/戲服濃艷","","環境音","","溫馨","J-cut","L-cut","Fast","Release","轉","4","餘韻","視覺潛台詞描述","框架元素","中景焦點","室內","危險","陳凱歌","中式留白","Hopeful","Split lighting"
"E081_S042","81","5","42","4.4","MCU","Oblique","Truck-L","Wide 16mm","Split-diopter","Mixed","Silhouette","Mixed","Front","None","Center","Deep-all","Loose","Off-frame","No","主角","憤怒","動作描述","Camera","Turn","場景","日間","雨天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","衣物","","安靜","L-cut","Wipe","Slow","Release","轉","4","餘韻","視覺潛台詞描述","引導線","中景焦點","虛化","壓抑","陳凱歌","中式留白","Desperate","Butterfly lighting"
"E081_S043","81","5","43","2.2","MS","Low-angle","Crane-up","Normal 35mm","Deep","Hard-key","Natural","Golden-hour","Side-L","Dappled","Dynamic-diagonal","Layered","Cropped","Looking-room","No","配角","恐懼","動作描述","Off-L","Sit","場景","日間","雪天","道具","服裝","灰藍冷色/戲服濃艷","","呼吸","","嘈雜","Wipe","Iris","Medium","Release","轉","4","餘韻","視覺潛台詞描述","遮擋物","中景焦點","活動","開闘","陳凱歌","中式留白","Serene","Silhouette lighting"
"E081_S044","81","5","44","4.7","MLS","Worm-eye","Handheld","Normal 50mm","Shallow","Soft-key","Low-key","Warm-3200K","Side-R","Harsh","Rule-of-thirds","Split","Breathing-room","Lead-left","Yes","群演","希望","動作描述","Off-R","Stand","場景","日間","霧天","道具","服裝","灰藍冷色/戲服濃艷","","風聲","","迴響","Iris","Cut","Fast","Release","轉","4","餘韻","視覺潛台詞描述","無","中景焦點","城市景","疏離","陳凱歌","中式留白","Chaotic","Chiaroscuro lighting"
"E081_S045","81","5","45","2.4","LS","Eye-level","Drone-arc","Tele 85mm","Rack-focus","Natural","Split","Neutral-5600K","Back","Soft","Symmetry","FG-focus","Tight","Lead-right","No","主角","絕望","動作描述","Down","Static","場景","日間","晴天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","水聲","","空曠","Cut","Dissolve","Slow","Release","轉","4","餘韻","視覺潛台詞描述","模糊前景","中景焦點","自然景","溫馨","陳凱歌","中式留白","Intimate","Natural lighting"
"E082_S001","82","1","1","2.3","XLS","Worm-eye","Truck-R","Normal 35mm","Split-diopter","Hard-key","Butterfly","Mixed","Side-L","None","Frame-within-frame","Split","Normal","Off-frame","No","配角","迷茫","動作描述","Off-L","Enter-L","場景","黃昏","陰天","道具","服裝","灰藍冷色/戲服濃艷","","環境音","","嘈雜","Fade-in","Fade-out","Medium","Setup","轉","2","鋪墊","視覺潛台詞描述","框架元素","中景焦點","虛化","開闘","陳凱歌","中式留白","Desperate","Silhouette lighting"
"E082_S002","82","1","2","4.7","OTS","Eye-level","Crane-down","Normal 50mm","Deep","Soft-key","Chiaroscuro","Golden-hour","Side-R","Dappled","Golden-ratio","FG-focus","Loose","Looking-room","No","群演","緊張","動作描述","Off-R","Enter-R","場景","黃昏","雨天","道具","服裝","灰藍冷色/戲服濃艷","","衣物","","迴響","Fade-out","Match-cut","Fast","Setup","轉","1","鋪墊","視覺潛台詞描述","引導線","中景焦點","活動","疏離","陳凱歌","中式留白","Serene","Chiaroscuro lighting"
"E082_S003","82","1","3","2.9","POV","Dutch","Steadicam","Tele 85mm","Shallow","Natural","High-key","Warm-3200K","Back","Harsh","Leading-lines","MG-focus","Cropped","Lead-left","No","主角","悲傷","動作描述","Down","Exit-L","場景","黃昏","雪天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","呼吸","","空曠","Match-cut","J-cut","Slow","Setup","轉","2","鋪墊","視覺潛台詞描述","遮擋物","中景焦點","城市景","溫馨","陳凱歌","中式留白","Chaotic","Natural lighting"
"E082_S004","82","1","4","4.1","2Shot","Canted","Vertigo","Tele 135mm","Rack-focus","Practical","Rembrandt","Neutral-5600K","Top","Soft","Center","BG-focus","Breathing-room","Lead-right","Yes","配角","喜悅","動作描述","Up","Exit-R","場景","黃昏","霧天","道具","服裝","灰藍冷色/戲服濃艷","","風聲","","壓抑","J-cut","L-cut","Medium","Setup","轉","2","鋪墊","視覺潛台詞描述","無","中景焦點","自然景","神秘","陳凱歌","中式留白","Intimate","High-key lighting"
"E082_S005","82","1","5","3.7","3Shot","High-angle","Static","Macro","Split-diopter","Mixed","Butterfly","Cool-7000K","Rim","Dramatic","Dynamic-diagonal","Deep-all","Tight","Center","No","群演","憤怒","動作描述","Distance","Cross","場景","黃昏","晴天","道具","服裝","灰藍冷色/戲服濃艷","","水聲","","溫馨","L-cut","Wipe","Fast","Setup","轉","1","鋪墊","視覺潛台詞描述","模糊前景","中景焦點","室內","危險","陳凱歌","中式留白","Epic","Low-key lighting"
"E082_S006","82","1","6","2.7","Insert","Bird-eye","Pan-R","Wide 16mm","Deep","Hard-key","Chiaroscuro","Mixed","3-point","None","Rule-of-thirds","Layered","Normal","Off-frame","No","主角","恐懼","動作描述","Camera","Turn","場景","黃昏","陰天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","人群","","安靜","Wipe","Iris","Slow","Setup","轉","1","鋪墊","視覺潛台詞描述","框架元素","中景焦點","虛化","壓抑","陳凱歌","中式留白","Melancholic","Rembrandt lighting"
"E082_S007","82","1","7","2.1","Reaction","Oblique","Tilt-down","Normal 35mm","Shallow","Soft-key","High-key","Golden-hour","Front","Dappled","Symmetry","Split","Loose","Looking-room","No","配角","希望","動作描述","Off-L","Sit","場景","黃昏","雨天","道具","服裝","灰藍冷色/戲服濃艷","","機械","","嘈雜","Iris","Cut","Medium","Setup","轉","2","鋪墊","視覺潛台詞描述","引導線","中景焦點","活動","開闘","陳凱歌","中式留白","Tense","Split lighting"
"E082_S008","82","1","8","4.8","ECU","Low-angle","Dolly-out","Normal 50mm","Rack-focus","Natural","Rembrandt","Warm-3200K","Side-L","Harsh","Frame-within-frame","FG-focus","Cropped","Lead-left","Yes","群演","絕望","動作描述","Off-R","Stand","場景","黃昏","雪天","道具","服裝","灰藍冷色/戲服濃艷","","腳步聲","","迴響","Cut","Dissolve","Fast","Setup","轉","2","鋪墊","視覺潛台詞描述","遮擋物","中景焦點","城市景","疏離","陳凱歌","中式留白","Hopeful","Butterfly lighting"
"E082_S009","82","1","9","2.7","BCU","Worm-eye","Truck-R","Tele 85mm","Split-diopter","Practical","Butterfly","Neutral-5600K","Side-R","Soft","Golden-ratio","MG-focus","Breathing-room","Lead-right","No","主角","平靜","動作描述","Down","Static","場景","黃昏","霧天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","環境音","","空曠","Dissolve","Fade-in","Slow","Build","轉","1","升溫","視覺潛台詞描述","無","中景焦點","自然景","溫馨","陳凱歌","中式留白","Desperate","Silhouette lighting"
"E082_S010","82","1","10","2.6","CU","Eye-level","Crane-down","Tele 135mm","Deep","Mixed","Chiaroscuro","Cool-7000K","Back","Dramatic","Leading-lines","BG-focus","Tight","Center","No","配角","驚訝","動作描述","Up","Enter-L","場景","黃昏","晴天","道具","服裝","灰藍冷色/戲服濃艷","","衣物","背景配樂","壓抑","Fade-in","Fade-out","Medium","Build","轉","3","升溫","視覺潛台詞描述","模糊前景","中景焦點","室內","神秘","陳凱歌","中式留白","Serene","Chiaroscuro lighting"
"E082_S011","82","2","11","2.8","MCU","Dutch","Steadicam","Macro","Shallow","Hard-key","High-key","Mixed","Top","None","Center","Deep-all","Normal","Off-frame","No","群演","糾結","動作描述","Distance","Enter-R","場景","黃昏","陰天","道具","服裝","灰藍冷色/戲服濃艷","","呼吸","","溫馨","Fade-out","Match-cut","Fast","Build","轉","3","升溫","視覺潛台詞描述","框架元素","中景焦點","虛化","危險","陳凱歌","中式留白","Chaotic","Natural lighting"
"E082_S012","82","2","12","3.7","MS","Canted","Vertigo","Wide 16mm","Rack-focus","Soft-key","Rembrandt","Golden-hour","Rim","Dappled","Dynamic-diagonal","Layered","Loose","Looking-room","Yes","主角","堅定","動作描述","Camera","Exit-L","場景","黃昏","雨天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","風聲","","安靜","Match-cut","J-cut","Slow","Build","轉","2","升溫","視覺潛台詞描述","引導線","中景焦點","活動","壓抑","陳凱歌","中式留白","Intimate","High-key lighting"
"E082_S013","82","2","13","3.0","MLS","High-angle","Static","Normal 35mm","Split-diopter","Natural","Butterfly","Warm-3200K","3-point","Harsh","Rule-of-thirds","Split","Cropped","Lead-left","No","配角","迷茫","動作描述","Off-L","Exit-R","場景","黃昏","雪天","道具","服裝","灰藍冷色/戲服濃艷","","水聲","","嘈雜","J-cut","L-cut","Medium","Build","轉","3","升溫","視覺潛台詞描述","遮擋物","中景焦點","城市景","開闘","陳凱歌","中式留白","Epic","Low-key lighting"
"E082_S014","82","2","14","3.6","LS","Bird-eye","Pan-R","Normal 50mm","Deep","Practical","Chiaroscuro","Neutral-5600K","Front","Soft","Symmetry","FG-focus","Breathing-room","Lead-right","No","群演","緊張","動作描述","Off-R","Cross","場景","黃昏","霧天","道具","服裝","灰藍冷色/戲服濃艷","","人群","","迴響","L-cut","Wipe","Fast","Build","轉","2","升溫","視覺潛台詞描述","無","中景焦點","自然景","疏離","陳凱歌","中式留白","Melancholic","Rembrandt lighting"
"E082_S015","82","2","15","3.3","ELS","Oblique","Tilt-down","Tele 85mm","Shallow","Mixed","High-key","Cool-7000K","Side-L","Dramatic","Frame-within-frame","MG-focus","Tight","Center","No","主角","悲傷","動作描述","Down","Turn","場景","黃昏","晴天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","機械","","空曠","Wipe","Iris","Slow","Build","轉","2","升溫","視覺潛台詞描述","模糊前景","中景焦點","室內","溫馨","陳凱歌","中式留白","Tense","Split lighting"
"E082_S016","82","2","16","3.3","XLS","Low-angle","Dolly-out","Tele 135mm","Rack-focus","Hard-key","Rembrandt","Mixed","Side-R","None","Golden-ratio","BG-focus","Normal","Off-frame","Yes","配角","喜悅","動作描述","Up","Sit","場景","黃昏","陰天","道具","服裝","灰藍冷色/戲服濃艷","","腳步聲","","壓抑","Iris","Cut","Medium","Build","轉","3","升溫","視覺潛台詞描述","框架元素","中景焦點","虛化","神秘","陳凱歌","中式留白","Hopeful","Butterfly lighting"
"E082_S017","82","2","17","2.7","OTS","Worm-eye","Truck-R","Macro","Split-diopter","Soft-key","Butterfly","Golden-hour","Back","Dappled","Leading-lines","Deep-all","Loose","Looking-room","No","群演","憤怒","動作描述","Distance","Stand","場景","黃昏","雨天","道具","服裝","灰藍冷色/戲服濃艷","","環境音","","溫馨","Cut","Dissolve","Fast","Build","轉","3","升溫","視覺潛台詞描述","引導線","中景焦點","活動","危險","陳凱歌","中式留白","Desperate","Silhouette lighting"
"E082_S018","82","2","18","4.1","POV","Eye-level","Crane-down","Wide 16mm","Deep","Natural","Chiaroscuro","Warm-3200K","Top","Harsh","Center","Layered","Cropped","Lead-left","No","主角","恐懼","動作描述","Camera","Static","場景","黃昏","雪天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","衣物","","安靜","Dissolve","Fade-in","Slow","Tension","轉","2","爆發","視覺潛台詞描述","遮擋物","中景焦點","城市景","壓抑","陳凱歌","中式留白","Serene","Chiaroscuro lighting"
"E082_S019","82","2","19","3.7","2Shot","Dutch","Steadicam","Normal 35mm","Shallow","Practical","High-key","Neutral-5600K","Rim","Soft","Dynamic-diagonal","Split","Breathing-room","Lead-right","No","配角","希望","動作描述","Off-L","Enter-L","場景","黃昏","霧天","道具","服裝","灰藍冷色/戲服濃艷","","呼吸","","嘈雜","Fade-in","Fade-out","Medium","Tension","轉","3","爆發","視覺潛台詞描述","無","中景焦點","自然景","開闘","陳凱歌","中式留白","Chaotic","Natural lighting"
"E082_S020","82","2","20","3.6","3Shot","Canted","Vertigo","Normal 50mm","Rack-focus","Mixed","Rembrandt","Cool-7000K","3-point","Dramatic","Rule-of-thirds","FG-focus","Tight","Center","Yes","群演","絕望","動作描述","Off-R","Enter-R","場景","黃昏","晴天","道具","服裝","灰藍冷色/戲服濃艷","","風聲","背景配樂","迴響","Fade-out","Match-cut","Fast","Tension","轉","3","爆發","視覺潛台詞描述","模糊前景","中景焦點","室內","疏離","陳凱歌","中式留白","Intimate","High-key lighting"
"E082_S021","82","3","21","3.0","Insert","High-angle","Static","Tele 85mm","Split-diopter","Hard-key","Butterfly","Mixed","Front","None","Symmetry","MG-focus","Normal","Off-frame","No","主角","平靜","動作描述","Down","Exit-L","場景","黃昏","陰天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","水聲","","空曠","Match-cut","J-cut","Slow","Tension","轉","3","爆發","視覺潛台詞描述","框架元素","中景焦點","虛化","溫馨","陳凱歌","中式留白","Epic","Low-key lighting"
"E082_S022","82","3","22","3.7","Reaction","Bird-eye","Pan-R","Tele 135mm","Deep","Soft-key","Chiaroscuro","Golden-hour","Side-L","Dappled","Frame-within-frame","BG-focus","Loose","Looking-room","No","配角","驚訝","動作描述","Up","Exit-R","場景","黃昏","雨天","道具","服裝","灰藍冷色/戲服濃艷","","人群","","壓抑","J-cut","L-cut","Medium","Tension","轉","3","爆發","視覺潛台詞描述","引導線","中景焦點","活動","神秘","陳凱歌","中式留白","Melancholic","Rembrandt lighting"
"E082_S023","82","3","23","3.0","ECU","Oblique","Tilt-down","Macro","Shallow","Natural","High-key","Warm-3200K","Side-R","Harsh","Golden-ratio","Deep-all","Cropped","Lead-left","No","群演","糾結","動作描述","Distance","Cross","場景","黃昏","雪天","道具","服裝","灰藍冷色/戲服濃艷","","機械","","溫馨","L-cut","Wipe","Fast","Tension","轉","3","爆發","視覺潛台詞描述","遮擋物","中景焦點","城市景","危險","陳凱歌","中式留白","Tense","Split lighting"
"E082_S024","82","3","24","4.2","BCU","Low-angle","Dolly-out","Wide 16mm","Rack-focus","Practical","Rembrandt","Neutral-5600K","Back","Soft","Leading-lines","Layered","Breathing-room","Lead-right","Yes","主角","堅定","動作描述","Camera","Turn","場景","黃昏","霧天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","腳步聲","","安靜","Wipe","Iris","Slow","Tension","轉","3","爆發","視覺潛台詞描述","無","中景焦點","自然景","壓抑","陳凱歌","中式留白","Hopeful","Butterfly lighting"
"E082_S025","82","3","25","3.9","CU","Worm-eye","Truck-R","Normal 35mm","Split-diopter","Mixed","Butterfly","Cool-7000K","Top","Dramatic","Center","Split","Tight","Center","No","配角","迷茫","動作描述","Off-L","Sit","場景","黃昏","晴天","道具","服裝","灰藍冷色/戲服濃艷","","環境音","","嘈雜","Iris","Cut","Medium","Tension","轉","3","爆發","視覺潛台詞描述","模糊前景","中景焦點","室內","開闘","陳凱歌","中式留白","Desperate","Silhouette lighting"
"E082_S026","82","3","26","4.4","MCU","Eye-level","Crane-down","Normal 50mm","Deep","Hard-key","Chiaroscuro","Mixed","Rim","None","Dynamic-diagonal","FG-focus","Normal","Off-frame","No","群演","緊張","動作描述","Off-R","Stand","場景","黃昏","陰天","道具","服裝","灰藍冷色/戲服濃艷","","衣物","","迴響","Cut","Dissolve","Fast","Tension","轉","3","爆發","視覺潛台詞描述","框架元素","中景焦點","虛化","疏離","陳凱歌","中式留白","Serene","Chiaroscuro lighting"
"E082_S027","82","3","27","2.9","MS","Dutch","Steadicam","Tele 85mm","Shallow","Soft-key","High-key","Golden-hour","3-point","Dappled","Rule-of-thirds","MG-focus","Loose","Looking-room","No","主角","悲傷","動作描述","Down","Static","場景","黃昏","雨天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","呼吸","","空曠","Dissolve","Fade-in","Slow","Climax","轉","3","回落","視覺潛台詞描述","引導線","中景焦點","活動","溫馨","陳凱歌","中式留白","Chaotic","Natural lighting"
"E082_S028","82","3","28","2.6","MLS","Canted","Vertigo","Tele 135mm","Rack-focus","Natural","Rembrandt","Warm-3200K","Front","Harsh","Symmetry","BG-focus","Cropped","Lead-left","Yes","配角","喜悅","動作描述","Up","Enter-L","場景","黃昏","雪天","道具","服裝","灰藍冷色/戲服濃艷","","風聲","","壓抑","Fade-in","Fade-out","Medium","Climax","轉","4","回落","視覺潛台詞描述","遮擋物","中景焦點","城市景","神秘","陳凱歌","中式留白","Intimate","High-key lighting"
"E082_S029","82","3","29","2.3","LS","High-angle","Static","Macro","Split-diopter","Practical","Butterfly","Neutral-5600K","Side-L","Soft","Frame-within-frame","Deep-all","Breathing-room","Lead-right","No","群演","憤怒","動作描述","Distance","Enter-R","場景","黃昏","霧天","道具","服裝","灰藍冷色/戲服濃艷","","水聲","","溫馨","Fade-out","Match-cut","Fast","Climax","轉","6","回落","視覺潛台詞描述","無","中景焦點","自然景","危險","陳凱歌","中式留白","Epic","Low-key lighting"
"E082_S030","82","3","30","3.4","ELS","Bird-eye","Pan-R","Wide 16mm","Deep","Mixed","Chiaroscuro","Cool-7000K","Side-R","Dramatic","Golden-ratio","Layered","Tight","Center","No","主角","恐懼","動作描述","Camera","Exit-L","場景","黃昏","晴天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","人群","背景配樂","安靜","Match-cut","J-cut","Slow","Climax","轉","6","回落","視覺潛台詞描述","模糊前景","中景焦點","室內","壓抑","陳凱歌","中式留白","Melancholic","Rembrandt lighting"
"E082_S031","82","4","31","4.4","XLS","Oblique","Tilt-down","Normal 35mm","Shallow","Hard-key","High-key","Mixed","Back","None","Leading-lines","Split","Normal","Off-frame","No","配角","希望","動作描述","Off-L","Exit-R","場景","黃昏","陰天","道具","服裝","灰藍冷色/戲服濃艷","","機械","高潮配樂","嘈雜","J-cut","L-cut","Fast","Climax","轉","8","回落","視覺潛台詞描述","框架元素","中景焦點","虛化","開闘","陳凱歌","中式留白","Tense","Split lighting"
"E082_S032","82","4","32","4.9","OTS","Low-angle","Dolly-out","Normal 50mm","Rack-focus","Soft-key","Rembrandt","Golden-hour","Top","Dappled","Center","FG-focus","Loose","Looking-room","Yes","群演","絕望","動作描述","Off-R","Cross","場景","黃昏","雨天","道具","服裝","灰藍冷色/戲服濃艷","","腳步聲","高潮配樂","迴響","L-cut","Wipe","Fast","Climax","轉","9","回落","視覺潛台詞描述","引導線","中景焦點","活動","疏離","陳凱歌","中式留白","Hopeful","Butterfly lighting"
"E082_S033","82","4","33","2.2","POV","Worm-eye","Truck-R","Tele 85mm","Split-diopter","Natural","Butterfly","Warm-3200K","Rim","Harsh","Dynamic-diagonal","MG-focus","Cropped","Lead-left","No","主角","平靜","動作描述","Down","Turn","場景","黃昏","雪天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","環境音","高潮配樂","空曠","Wipe","Iris","Fast","Climax","轉","10","回落","視覺潛台詞描述","遮擋物","中景焦點","城市景","溫馨","陳凱歌","中式留白","Desperate","Silhouette lighting"
"E082_S034","82","4","34","2.9","2Shot","Eye-level","Crane-down","Tele 135mm","Deep","Practical","Chiaroscuro","Neutral-5600K","3-point","Soft","Rule-of-thirds","BG-focus","Breathing-room","Lead-right","No","配角","驚訝","動作描述","Up","Sit","場景","黃昏","霧天","道具","服裝","灰藍冷色/戲服濃艷","","衣物","高潮配樂","壓抑","Iris","Cut","Fast","Climax","轉","9","回落","視覺潛台詞描述","無","中景焦點","自然景","神秘","陳凱歌","中式留白","Serene","Chiaroscuro lighting"
"E082_S035","82","4","35","2.7","3Shot","Dutch","Steadicam","Macro","Shallow","Mixed","High-key","Cool-7000K","Front","Dramatic","Symmetry","Deep-all","Tight","Center","No","群演","糾結","動作描述","Distance","Stand","場景","黃昏","晴天","道具","服裝","灰藍冷色/戲服濃艷","","呼吸","高潮配樂","溫馨","Cut","Dissolve","Fast","Climax","轉","8","回落","視覺潛台詞描述","模糊前景","中景焦點","室內","危險","陳凱歌","中式留白","Chaotic","Natural lighting"
"E082_S036","82","4","36","2.4","Insert","Canted","Vertigo","Wide 16mm","Rack-focus","Hard-key","Rembrandt","Mixed","Side-L","None","Frame-within-frame","Layered","Normal","Off-frame","Yes","主角","堅定","動作描述","Camera","Static","場景","黃昏","陰天","道具","服裝","灰藍冷色/戲服濃艷","對話內容","風聲","","安靜","Dissolve","Fade-in","Slow","Release","轉","6","餘韻","視覺潛台詞描述","框架元素","中景焦點","虛化","壓抑","陳凱歌","中式留白","Intimate","High-key lighting"
"E082_S037","82","4","37","2.5","Reaction","High-angle","Static","Normal 35mm","Split-diopter","Soft-key","Butterfly","Golden-hour","Side-R","Dappled","Golden-ratio","Split","Loose","Looking-room","No","配角","迷茫","動作描述","Off-L","Enter-L","場景","黃昏","雨天","道具","服裝","灰藍冷色/戲服濃艷","","水聲","","嘈雜","Fade-in","Fade-out","Medium","Release","轉","6","餘韻","視覺潛台詞描述","引導線","中景焦點","活動","開闘","陳凱歌","中式留白","Epic","Low-key lighting"
"E082_S038","82","4","38","4.7","ECU","Bird-eye","Pan-R","Normal 50mm","Deep","Natural","Chiaroscuro","Warm-3200K","Back","Harsh","Leading-lines","FG-focus","Cropped","Lead-left","No","群演","緊張","動作描述","Off-R","Enter-R","場景","黃昏","雪天","道具","服裝","灰藍冷色/戲服濃艷","","人群","","迴響","Fade-out","Match-cut","Fast","Release","轉","4","餘韻","視覺潛台詞描述","遮擋物","中景焦點","城市景","疏離","陳凱歌","中式留白","Melancholic","Rembrandt lighting"
